Date,Weight,Nutrition,Exercise,Sleep,Hygiene,Food,source_file,source_sheet,Date_raw
2025-07-14,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic,45852
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic,
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic,
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic,
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic,
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic,
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic,
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic,
,,,,,,,C:\Users\anbal\Downloads\I HAD ENOUGH IS ENOUGHHHH\Hobby\Hobby.xlsx,Comic,
2025-08-30,130.6,Electrolyte Drink,100 Bicep Curls,09:00:00,,,C:\Users\anbal\Downloads\finetune\Health\Health.xlsx,Health,45899
,,Cod Liver Oil,100 Shoulder Press,,,,C:\Users\anbal\Downloads\finetune\Health\Health.xlsx,Health,
,,Black Coffee,60 Single Arm Row,,,,C:\Users\anbal\Downloads\finetune\Health\Health.xlsx,Health,
,,Spinach,60 Lateral Raises,,,,C:\Users\anbal\Downloads\finetune\Health\Health.xlsx,Health,
,,50 Almonds,100 Kettle Twists,,,,C:\Users\anbal\Downloads\finetune\Health\Health.xlsx,Health,
,,Chicken Achar Gohst,40 Kettle Swings,,,,C:\Users\anbal\Downloads\finetune\Health\Health.xlsx,Health,
2025-08-29,,,,,,,C:\Users\anbal\Downloads\finetune\Hobby\Hobby.xlsx,PC Gaming,45898
2025-08-30,,,,,,,C:\Users\anbal\Downloads\finetune\Relationship\Relationship.xlsx,Relationship,45899
2025-08-30,,,,,,,C:\Users\anbal\Downloads\finetune\Relationship\Relationship.xlsx,Relationship,45899
2025-08-30,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure,45899
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\finetune\Wealth\Wealth.xlsx,Expenditure,
2025-08-02,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Hobby.xlsx,PC Gaming,45871
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Special Pass
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Oneric Shard
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Undying Embers
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Tracks of Destiny
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Fuel
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Relic Remains
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Self Modeling Resin
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Wishful Resin
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Variable Dice
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Jade Feather
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,LC Memory Shard
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Herta Bond
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Lucent Afterglow
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Character EXP
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,LC EXP
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Relic EXP
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Tears of Dreams
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Echo of War
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Tears of Souls
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,Credits
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,
,,,,,,,C:\Users\anbal\Downloads\FINAL DEFEAT\Hobby\Honkai Star Rail.xlsx,Honkai Star Rail,
2025-11-07,,,,,,,C:\Users\anbal\Downloads\fakeeeye\Career\Job Application.xlsx,Job Application,45968
2025-11-07,,,,,,,C:\Users\anbal\Downloads\fakeeeye\Career\Job Application.xlsx,Job Application,45968
2025-11-07,,,,,,,C:\Users\anbal\Downloads\fakeeeye\Career\Job Application.xlsx,Job Application,45968
2025-11-07,,,,,,,C:\Users\anbal\Downloads\fakeeeye\Career\Job Application.xlsx,Job Application,45968
2025-11-07,,,,,,,C:\Users\anbal\Downloads\fakeeeye\Career\Job Application.xlsx,Job Application,45968
2025-11-07,,,,,,,C:\Users\anbal\Downloads\fakeeeye\Career\Job Application.xlsx,Job Application,45968
2025-11-07,,,,,,,C:\Users\anbal\Downloads\fakeeeye\Career\Job Application.xlsx,Job Application,45968
2025-11-05,,Electrolyte Drink,120 Bicep Curls,09:00:00,,,C:\Users\anbal\Downloads\fakeeeye\Health\Health.xlsx,Health,45966
,,,120 Shoulder Press,,,,C:\Users\anbal\Downloads\fakeeeye\Health\Health.xlsx,Health,
,,,40 Single Arm Row,,,,C:\Users\anbal\Downloads\fakeeeye\Health\Health.xlsx,Health,
,,,60 Lateral Raises,,,,C:\Users\anbal\Downloads\fakeeeye\Health\Health.xlsx,Health,
2025-11-14,,,,,,,C:\Users\anbal\Downloads\FAILURE\Career\Career.xlsx,Job Application,45975
,,,,,,,C:\Users\anbal\Downloads\FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\FAILURE\Career\Career.xlsx,Job Application,
,,,,,,,C:\Users\anbal\Downloads\FAILURE\Career\Career.xlsx,Job Application,
2025-11-14,133.2,2 Electrolyte Drink,120 Bicep Curls,08:30:00,,,C:\Users\anbal\Downloads\FAILURE\Health\Health.xlsx,Health,45975
,,Cod Liver Oil,120 Shoulder Press,,,,C:\Users\anbal\Downloads\FAILURE\Health\Health.xlsx,Health,
,,2 Black Coffee,60 Lateral Raises,,,,C:\Users\anbal\Downloads\FAILURE\Health\Health.xlsx,Health,
,,76 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\FAILURE\Health\Health.xlsx,Health,
,,Chicken Gravy,60 Kettle Twists,,,,C:\Users\anbal\Downloads\FAILURE\Health\Health.xlsx,Health,
,,Spinach,60 Kettle Swings,,,,C:\Users\anbal\Downloads\FAILURE\Health\Health.xlsx,Health,
2025-11-14,,,,,,,C:\Users\anbal\Downloads\FAILURE\Relationship\Relationship.xlsx,Relationship,45975
2025-11-14,,,,,,,C:\Users\anbal\Downloads\FAILURE\Health\Mental Health\Mental Health.xlsx,Sex,45975
2025-11-01,130,,120 Bicep Curls,10:00:00,,,C:\Users\anbal\Downloads\FAILED\Health\Health.xlsx,Health,45962
,,,120 Shoulder Press,,,,C:\Users\anbal\Downloads\FAILED\Health\Health.xlsx,Health,
,,,60 Lateral Raises,,,,C:\Users\anbal\Downloads\FAILED\Health\Health.xlsx,Health,
2025-11-01,,,,,,,C:\Users\anbal\Downloads\FAILED\Health\Mental Health.xlsx,Dopamine,45962
2025-11-25,,,60 Kettle Twists,,Arranged Room,,C:\Users\anbal\Downloads\end of ERA\Health\Health.xlsx,Health,45986
,,,60 Kettle Swings,,,,C:\Users\anbal\Downloads\end of ERA\Health\Health.xlsx,Health,
,,,4189 steps,,,,C:\Users\anbal\Downloads\end of ERA\Health\Health.xlsx,Health,
2025-11-25,,,,,,,C:\Users\anbal\Downloads\end of ERA\Wealth\Wealth.xlsx,Expenditure,45986
2025-10-28,,,,,,,C:\Users\anbal\Downloads\destiny\Career\Career.xlsx,Career,45958
2025-10-28,,Electrolyte Drink,,10:54:00,,,C:\Users\anbal\Downloads\destiny\Health\Health.xlsx,Health,45958
,,Cod Liver Oil,,,,,C:\Users\anbal\Downloads\destiny\Health\Health.xlsx,Health,
,,Black Coffee,,,,,C:\Users\anbal\Downloads\destiny\Health\Health.xlsx,Health,
2025-10-28,,,,,,,C:\Users\anbal\Downloads\destiny\Mental Health\Mental Health.xlsx,Dopamine,45958
,,,,,,,C:\Users\anbal\Downloads\destiny\Mental Health\Mental Health.xlsx,Dopamine,
2025-11-25,,Electrolyte Drink,20 Lateral Raises,,,,C:\Users\anbal\Downloads\death of self\Health\Health.xlsx,Health,45986
2025-09-01,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Career\Career.xlsx,Career,45901
2025-09-01,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Career\Career.xlsx,Career,45901
2025-09-01,132,2 Black Coffee,60 Bicep Curls,08:30:00,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,45901
,,3 Electrolyte Drink,60 Shoulder Press,22:30:00,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Spinach,60 Lateral Raises,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,80 Almonds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Chicken Achar Gohst,60 Kettle Swings,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,,10000 steps,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
2025-09-02,131.2,2 Black Coffee,60 Bicep Curls,09:30:00,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,45902
,,3 Electrolyte Drink,60 Shoulder Press,22:00:00,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Spinach,60 Lateral Raises,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,50 Almonds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Chicken Achar Gohst,60 Kettle Swings,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Radish Paratha,10000 steps,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
2025-09-03,130,2 Black Coffee,60 Bicep Curls,08:00:00,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,45903
,,3 Electrolyte Drink,60 Shoulder Press,23:00:00,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Spinach,60 Lateral Raises,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,80 Almonds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Chicken Achar Gohst,60 Kettle Swings,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,,10000 steps,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
2025-09-04,128.6,2 Black Coffee,60 Bicep Curls,07:30:00,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,45904
,,3 Electrolyte Drink,60 Shoulder Press,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Spinach,60 Lateral Raises,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,30 Almonds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Chicken Achar Gohst,60 Kettle Swings,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Rice,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
2025-09-05,131.6,2 Black Coffee,60 Bicep Curls,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,45905
,,3 Electrolyte Drink,60 Shoulder Press,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Spinach,60 Lateral Raises,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,60 Almonds,60 Kettle Twists,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Chicken Karahi,60 Kettle Swings,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,,6000 Steps,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
2025-09-06,131,2 Black Coffee,60 Bicep Curls,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,45906
,,3 Electrolyte Drink,60 Shoulder Press,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Cod Liver Oil,60 Lateral Raises,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Spinach,40 Shoulder Press,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,3 almonds,6000 steps,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Chicken Karahi,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
2025-09-07,130,2 Black Coffee,60 Bicep Curls,07:00:00,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,45907
,,2 Electrolyte Drink,60 Shoulder Press,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Cod Liver Oil,60 Single Arm Row,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,,60 Lateral Raises,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,,60 Kettle Twists,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
,,Chicken Karahi,60 Kettle Swings,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Health\Health.xlsx,Health,
2025-09-01,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Relationship\Relationship.xlsx,Relationship,45901
,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Relationship\Relationship.xlsx,Relationship,
,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Relationship\Relationship.xlsx,Relationship,
2025-09-02,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Relationship\Relationship.xlsx,Relationship,45902
,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Relationship\Relationship.xlsx,Relationship,
2025-09-04,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Relationship\Relationship.xlsx,Relationship,45904
,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Relationship\Relationship.xlsx,Relationship,
2025-09-01,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Wealth\Wealth.xlsx,Expenditure,45901
,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Wealth\Wealth.xlsx,Expenditure,
2025-09-03,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Wealth\Wealth.xlsx,Expenditure,45903
,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Wealth\Wealth.xlsx,Expenditure,
,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Wealth\Wealth.xlsx,Expenditure,
2025-09-04,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Wealth\Wealth.xlsx,Expenditure,45904
,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Wealth\Wealth.xlsx,Expenditure,
2025-09-05,,,,,,,C:\Users\anbal\Downloads\DEATH BY DOPAMINE\Wealth\Wealth.xlsx,Expenditure,45905
2025-09-21,,Electrolyte Drink,60,,,,C:\Users\anbal\Downloads\DEAD\Health\Health.xlsx,Health,45921
,,Black Coffee,60,,,,C:\Users\anbal\Downloads\DEAD\Health\Health.xlsx,Health,
2025-08-21,,,,,,,C:\Users\anbal\Downloads\CONTAIN N CONTROL\Hobby\Hobby.xlsx,PC Gaming,45890
2025-11-28,,,,,,,C:\Users\anbal\Downloads\close eyes\Health\Health.xlsx,Health,45989
2025-08-31,131,Electrolyte Drink,100 Bicep Curls,08:30:00,Bath,,C:\Users\anbal\Downloads\A   D HD\Health\Health.xlsx,Health,45900
,,Cod Liver Oil,100 Shoulder Press,,,,C:\Users\anbal\Downloads\A   D HD\Health\Health.xlsx,Health,
,,Black Coffee,60 Lateral Raises,,,,C:\Users\anbal\Downloads\A   D HD\Health\Health.xlsx,Health,
,,60 Almonds,60 Single Arm Row,,,,C:\Users\anbal\Downloads\A   D HD\Health\Health.xlsx,Health,
,,,60 Kettle Twists,,,,C:\Users\anbal\Downloads\A   D HD\Health\Health.xlsx,Health,
,,,60 Kettle Swings,,,,C:\Users\anbal\Downloads\A   D HD\Health\Health.xlsx,Health,
2025-06-04,,,,,,,C:\Users\anbal\Downloads\1\all in 1\Social Media.xlsx,Youtube,45812
2025-05-10,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Cartoon.xlsx,Sheet1,45787
2025-05-11,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Cartoon.xlsx,Sheet1,45788
2025-05-12,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Cartoon.xlsx,Sheet1,45789
2025-05-13,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Cartoon.xlsx,Sheet1,45790
2025-05-14,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Cartoon.xlsx,Sheet1,45791
2025-05-16,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Cartoon.xlsx,Sheet1,45793
2025-05-19,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Spotify.xlsx,Spotify,45796
,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Spotify.xlsx,Spotify,
,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Spotify.xlsx,Spotify,
,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Spotify.xlsx,Spotify,
,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Spotify.xlsx,Spotify,
,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Spotify.xlsx,Spotify,
,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Spotify.xlsx,Spotify,
2025-05-15,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Stimulation.xlsx,Spotify,45792
,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Stimulation.xlsx,Spotify,
,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Stimulation.xlsx,Spotify,
,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Stimulation.xlsx,Spotify,
,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Stimulation.xlsx,Spotify,
,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Stimulation.xlsx,Spotify,
,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Stimulation.xlsx,Spotify,
2025-05-16,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Stimulation.xlsx,Spotify,45793
,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Stimulation.xlsx,Spotify,
,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Stimulation.xlsx,Spotify,
2025-05-16,,,,,,,C:\Users\anbal\Downloads\1\Hobby\Video Gaming.xlsx,Video Gaming,45793
